releveID,Achimill,Achiptar,Agrocani,Agrotenu,Ajugrept,Alchvulg,Alopprat,Angesilv,Anthodor,Arrhelat,Avenpube,Betooffi,Betupend,Brizmed,Caluvulg,Cardprat,Careflav,Carehart,Carehirt,Carelepo,Carenigr,Carepale,Carepani,Carepilu,Carepuli,Carestel,Careumbr,Centjace,Ceravulg,Cirspalu,Cynocris,Dactglom,Dactmaja,Dantdecu,Desccesp,Dryodila,Epiladen,Epilpalu,Equiarve,EquiSylv,Festovin,Festprat,Festrubr,Galialbu,Galibore,Galipalu,Galiulig,Hierumbe,Holclana,Holcmoll,Hyporadi,Junceffu,Lathprat,Leonhisp,Lotucorn,Luzumult,Lychflos,Lysinumm,Lysivulg,Mentarve,Molicaer,Myosnemo,Nardstri,Pedisylv,Pimpmajo,Pinusylv,Planlanc,poa_prat,poa_triv,Poputrem,Poteerec,Prunvulg,Querrobu,Ranuacer,Ranuauri,Ranuflam,Ranunemo,Rumeacet,Saliauri,Sangoffi,Scirsylv,Scorhumi,Selicarv,Senerivu,Serrtinc,Stelgram,Succprat,Taraoffi,Trifdubi,Trifrepe,Urtidioi,Vaccmyrt,Valedioi,Verocham,Verooffi,Veroserp,Vicicrac
r2009p16,0,4,0.1,2,3,0,0,0,15,0,0,1,0,2,0,0,0,4,0,0,1,6,4,2,4,0,4,0,0.5,3,2,0,0,0.5,3,0,0,0,0.5,0,0.1,2,10,0,2,0,1,0,15,0,0,1,0,0,0,8,1,0,5,0,1,0,0,0,0,0,7,0,0,0,6,3,0,7,0,0,0.2,0.1,0,0,4,2,8,0,0,0,8,0,0,0,0,0,0,0.5,0,0,0
r2009p17,0,0,3,3,0,1,0,0,4,0,5,40,0,6,0,0,0,3,0,0,2,6,5,2,0,0,8,0,0.5,3,0,0,0,0,0,0,0,0,0,0,5,0,5,0,10,0,1,0.5,5,0,0,0.5,3,0,0,8,5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0.5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
r2009p18,0,0,0,50,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.1,15,0,0,0,0,0,0,3,0,0,0,0,0,10,2,0,0,0,0,60,0,0,2,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
r2009p19,0,0,3,2,1,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,15,3,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,2,0,0,0,10,0,0,0,0.5,0,10,0,0,3,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0
r2009p20,0,0.2,3,3,0,0,0,0,10,0,3,20,0,5,0,0.3,0,3,0,0,3,5,0.2,3,1,0,0,0,0,15,0,0,0,0,2,0,0,0.5,0,0,2,0,10,0,0.5,0,0.1,5,10,0,0,3,2,0,0,7,2,0,0,0,10,0.1,3,0,0,0,2,0,0,0,6,0.2,0,2,0,0,0,0,0,1,0,1,8,0,0,0,8,0,0,0,0,0,0,0.5,0,0,0
r2009p21,0.5,0,0,2,0,0,0,1,7,0,0,12,0,3,2,0,0,3,0,0,0,5,3,2,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,7,0,15,0,2,0,0,1,8,0,0,1,4,0,0,8,1,0,0,0,1,0,5,0,0,0,12,0,0,0,10,1,0,2,0,0,2,0.1,0,0,0,3,10,0,0,0,3,0,0,1,0,0,0,0,1,0,2
r2009p22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0.1,0,0,0,0,0,10,0,3,0,0.2,0,10,0,0,5,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2009p23,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,60,0,1,0,0,0,0,0,15,0,0,0,0,0,25,0,0,5,0,0,0,0,3,0,5,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2009p24,0,0,3,4,0,0,0,5,0,10,0,0.1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,3,0,0.2,0,8,0,0,2,0,0,0,0,0,0,3,0,45,2,0,0,0,0,0,0,3,0,1,0.1,0,0,0,0,0,1,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
r2010p1,0,0,0.5,1,1,0,0,0,8,0,0,0.5,0,1,0,0,0,15,0,0.2,1,10,5,5,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0.5,0.2,0,4,0,0,5,0.2,0,0,2,1,0,0.2,0,4,0,6,0,0,0,0,0,0,0,3,2,0,3,0,1,0,0.2,0,1,2,0.1,0.1,0,0,0,4,0,0,0,0,0,2,0,0,0,0
r2010p2,0,0,1,0,0,0,0,0.2,0,0,0,6,0,0,0,0,0,0.5,0,0,0,2,3,0.5,0,0,8,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0.2,0,1,0,0,0,0.5,0,2,0,0,2,0.5,0,0,0,0.5,0,3,0,25,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2010p3,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,2,5,0,0,0,0,0,0,0,12,0,0,0,0,6,0,0.1,0,1,0,0,0,10,0,0.5,0,0.5,0,20,0,0,5,0.5,0,0,0,0,0,0.2,0,0.5,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
r2010p4,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0.1,0,7,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2010p5,0,0.5,1,5,0,0,0,0.5,8,1,3,0,0,1,0,0,0,6,0,0,3,5,3,2,1,0,4,0,0.5,20,0,0,0,0,2,0,0.1,0.1,0,0,2,0,1,0,0.5,0,0.5,0,3,0,0,3,1,0,0,1,0,0,5,0,1,1,2,0,0,0,0,0,0,0,10,0,0,4,0,0,0,2,0,1.5,4,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
r2010p6,0,0,0,1,0,0,0,0,7,0,0,0,0,2,0,0.2,0,6,0,0,0.5,6,4,1,0.5,0,5,0,0.2,6,0,0,0,1,0,0,0,0,1,0,3,0,4,0,0.5,0,0.5,0,4,0,0,2,2,0,0,2,0.2,0,2,0,25,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.5,0,2,5,0.5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
r2010p7,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0.5,0,0,3,0,0,0.5,0,0,0,0,0,0,0,0.2,1,0,0,0,7,0,0,0,0,0,4,0,0,4,0.5,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,2,0,1.5,0,0,0,0.1,0,0,0.3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2010p8,0,0,7,4,0,0,0,0,2,0,0,4,0,0,0,0,0,7,0,0.5,1,6,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,15,0,0,0,0,0,15,0,0,7,0,0,0,0.2,0,0,8,0,4,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2010p9,0,0,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.5,0,0,0,0,20,0,0,0,0.1,0,15,0,0,5,2,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0.1,0,0.5,0,0,0.5,0,0,0,1,0,0,8,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2010p10,0,0,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,2,0,0.5,0,0,0,0,0,0,0,0,2,40,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
r2010p11,0,0,2,2,0,0,0,0,5,0,0,3,0,1,0,0,0,4,0,1,0,10,3,2,0,0,0,0,0.1,6,0,0,0,0,0,0,0.5,0,2,0,0,0,5,0,0.5,0,0.4,0,7,0,0,4,1.5,0,0,8,1,0,1,0,25,0,5,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0.5,0,0,10,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2010p12,0,0.5,8,4,0,0,0,0,2,0,0,5,0,0.5,0,0,0,6,0,1,2,0,4,0,0,0,20,0,0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,2,0.3,0,0,1,0,4,0,0,5,2,0,0,0,0,0,5,0,2,0.1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
r2010p13,0,0,2,15,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,7,0,0.5,0.5,0,0,0,0,1,0,5,0,1,0,0.1,0,0,0,0.5,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,20,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
r2010p14,0,0,4,5,0,0,0,0.1,10,0,0,15,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,20,0,0.2,0.5,2,0,0,0,10,0.1,0,0,1,0,20,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1,0,0,0,0,0,0,0.1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2010p15,0,0,1,4,0,1.5,0,0,0,15,0,6,0,0,0,0,0,2,0,0,0,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0.1,0,2,0,1.5,0.1,0.1,0,0.2,0,0,5,0.1,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,0,3,0,0,0.1,0,0,0,0,0,0,0,15,0,0,0
r2010p16,0,0.1,0.1,0.5,0,0,0,0.1,5,0,0,3,0,1,0,0.2,0,2,0,0,1,5,5,1,0.5,0,1,0,0.5,2,0,0,0,0,6,0,0,0,0.2,0,1,2,2,0,1,1,0.2,0,8,0,0,3,0,0,0,3,2,0,1,0,0.5,0,2,0,0,0,2,0,0,0,2,4,0,4,0.1,0,0.2,0,0,0,2,0.5,3,0,0,0,3,0,0,0,0,0,0,2,0,0,0
r2010p17,0,0,3,1,0,0,0,0,2,0,3,55,0,2,0,0,0,2,0,0,1,2,0.5,0.2,0,0,3,0,0.2,2,0,0,0,0,0,0,0,0,0,0,15,0,0.3,0,3,0,0.5,1,4,0,0,1,1,0,0,4,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0
r2010p18,0,0,0,35,0,0,0,0,1,0,7,10,0,0,0,0,0,0,0,0.5,0.5,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0.2,0,1,0,0,0,20,0,0,0,1,0,5,0,0,4,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
r2010p19,0,0,20,0,2,0,0,0,0,0,0,20,0,0,0,0,0,1,0,8,0,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,5,0,0,5,0.5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0
r2010p20,0,0.1,3,1,0,0,0,0,5,0,7,12,0,0.1,0,0,0,5,0,2,0,7,2,3,1,0,0,0,0.2,2,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0.1,0,0,0.1,15,0,0,6,2,0,0,10,3,0,3,0,10,0,3,0,0,0,0.5,0,0,0,6,0.1,0,2,0,0,0,2,0,0.5,5,1,8,0,0,0,4,0,0,0,0,0,0,1,0,0,0
r2010p21,0,0,0,0.2,0,0,0,0.2,15,0,0,3,0,2,0,0,0,5,0,0,0,10,5,2,0,0,2,0,1,1,0,0,0,5,0,0,0,0,0,0,1,1,5,0,2,0,0.2,2,5,0,0,3,1,0,0,4,1,0,0,0,1,0,3,0,0,0,3,0,0,0,6,1,0,3,0,0,3,0,0,0,0,0.5,2,0,0,0,8,0,0,5,0,0,0,0,0.2,0,1
r2010p22,0,0,2,10,0,0,0,2,0,5,0,0.1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.1,1,0,0,0.1,0,3,0,0.3,0,0,0,0.5,0,0,8,0,0,0,0,0,0,1,0,40,0.5,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,4,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2010p23,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0.1,0,0,0,0,45,0,0.5,1,0,0,0,0,20,0,0,0,0,0,7,0,0,5,0.5,0,0,0,0,0,3,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2010p24,0,0,2,10,0,0,0,2,0,5,0,0.1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.1,1,0,0,0.1,0,3,0,0.3,0,0,0,0.5,0,0,8,0,0,0,0,0,0,1,0,40,0.5,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,4,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2011p1,0,1,1.5,0.1,0.1,0,0,0,12,0,0,0.2,0,1,0,0,0,10,0,0,2,10,10,3,0.5,0,0,0,0,0.2,0,0,0,2,0.1,0,0,0,0,0,0,0.5,8,0,0,0.5,0.5,0,10,0,0,4,0,0,0,0.2,1,0,2,0,0.5,0,5,0,0,0,0,0,0,0,10,2,0,2,0,0.5,0,0.2,0,0.5,2,0.5,0,0,0,0,5,0,0,0,0,0,0.5,0,0,0,0
r2011p2,0,0.5,1,0,0,0,0,0.5,0,0,0,10,0,0,0,0,0,6,0,0,2,0,2,0.5,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0.5,0,4,0,0.5,0.2,0.5,0,5,0,0,2,0.5,0,0,0,1,0,3,0,40,0.2,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
r2011p3,0,0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,2,8,0,1,0,0,0,0,0,15,0,0,0,1.5,0,0,0,0,0.5,0,0,0,15,0,0,0.1,0,0,25,0,0,1,1,0,0,0,0,0,0.4,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0.2,0,0,0,0,0,0,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5
r2011p4,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,7,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
r2011p5,0,0.5,0.2,1,0,0,0,0,6,0,1,0,0,1,0,0,0,6,0,0,5,3,2,3,0.3,0,10,0,0.2,0.1,0,0,0,0,8,0,0,0,0.3,0,3,0,2,0,1,0,0.5,0,1,0,0,6,0.5,0,0,0.2,1.5,0,4,0,1,2,0,0,0,0,0,0,0.5,0,6,0,0,3,0,0,0,1,0,6,8,0,0,0.2,0,0,0,0,0,0,0,0,0.5,0,0,0,0
r2011p6,0,0.3,10,0.5,0,0,0,0,3,0,0,1,0,0.2,0,0.3,0,7,0,0,2,3,2,2,2,0,5,0,0,8,0,0,0,2,0,0,0,0,0.5,0,2,0,25,0,1,0,0.2,0,10,0,0,3,0.5,0,0,1,1,0,1,0,30,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0.2,1,0,3,10,0.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
r2011p7,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0.5,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0.2,1,0,0,0,15,0,0,0,0,0,3,0,0,8,1,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0.1,0,0,0.3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2011p8,0,0,15,0.5,0,0,0,0,0.5,0,0,2,0,1,0,0,0,7,0,2,2,5,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,2,0,0,0,15,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,2,0,7,0,2.5,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
r2011p9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,6,0,0,0,0,0,0,0,0.1,0,0,0,0,12,0,0,0.5,1,0,0,0,20,0,0,0,0,0,10,0,0,7,0.1,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,10,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2011p10,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0.2,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
r2011p11,0,0.1,3,1,0,0,0,0,7,0,0,3,0,2,0,0.5,0,5,0,2,0,7,1,2,0,0,0,0,0.1,10,0,0,0,0.2,5,0,0,0,0.5,0,0,0,3,0,1,0.2,0,0,3,0,0,2,2,0,0,5,2,0,2,0,25,0.2,2,0,0,0,0,3,0,0,2,0.1,0,3,0,0,0,0.2,0,0.1,5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
r2011p12,0,0.1,10,2,0,0,0,0,0,0,0,5,0,0.2,0,0.5,0,1,0,1,1,2,1,0,0,0,15,0,0,0.2,0,0,0,0,0,0,0,0,0.5,0,0,0,0.2,2.5,0,0,0.3,0,8,0,0,3,2,0,0,0,0,0,8,0,0,0.2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,3,0,0,12,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2011p13,0,0,1,4,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0.5,0,0,0,0,1,0,2,0,0.5,0,0.5,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.5,0,0,45,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
r2011p14,0,0,20,1,0,0,0,0.1,1,0,0,20,0,0,0,0,0,1,0,0.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0.2,0,0.5,0,0,0,10,0,0,0,0,0,8,0,0,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0.1,0,0,0,0,0,0,0.1,0,0,20,0,0,0,0,1,0,0,0,0,0.2,0,0,0,0,0,0
r2011p15,0,0,3,2,0,2,0,0,0.1,2,0,15,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,4,0.5,0,0,2,0,0,6,0.2,0,0,0.2,0,0,0.3,0,30,0,0,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,0,0.5,5,0,0,0,0,0,0,10,0,0,0
r2011p16,0,0.4,2,2,0,0,0,0.1,15,0,0,4,0,0.2,0,0.1,0,12,0,0,2,15,8,3,0.5,0,3,0,0.2,0.5,0.3,0,0,0.5,10,0,0,0,0.5,0,0.1,2,5,0,3,0.2,0.1,0,10,0,0,7,0,0,0,3,2,0,3,0,2,0,1,0,0,0,1,0,0,0,4,0.2,0,1.5,0,1.5,0.5,0.1,0,0,7,0.3,0.2,0,0,0,4,0,0,0,0,0,0,0.1,0,0,0
r2011p17,0,0,3,0,0,0,0,0,2,0.2,3,35,0,0.5,0,0,0,1,0,0,5,3,2,0.2,0,0,10,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,3,1,5,0,2,0,2,1,10,0,0,4,0.5,0,0,2,0.2,0,0,0,0.3,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0.1,0.2,0,0,3,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2011p18,0,0,0,0,0,0,0,0.1,0.5,0,0.2,25,0,0,0,0,0,0.5,0,0.5,1,1,0,0,0,0,0,0,0.2,5,0,0,0,0,0,0,0.5,0.3,1,0,0,0,25,0.3,0,0,0,0,15,0,0,3,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
r2011p19,0,0,10,1,0,0,0,0,0,0,0.5,20,0,0,0,0,0,2,0,0,10,0.3,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0.5,0,0.3,0,0,0,10,0,0,0,0.1,0,1,0,0,10,0.5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.1,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,15,0,0,0
r2011p20,0,0,3,0.2,0.2,0,0,0,5,0,0.2,15,0,0,0,0.1,0,2,0,0,2,8,2,6,0.3,0,0,0,0,8,0,0,0,0,0.1,0,0,0,0,0,2,0,5,0,0.5,0,0.1,0.5,8,0,0,3,0,0,0,3,3,0,1,0,15,0,3,0,0,0,0.3,0,0,0,4,1,0,2,0,0.1,0,0.2,0,0.2,3,0.1,5,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0
r2011p21,0.5,0,2,0.2,0,0,0,0.1,15,0,0,7,0,1,0.5,0,0,2,0,0,0,8,3,2,0,0,2,0,0,4,0,0,0,6,0,0,0,0,0,0,5,0,15,0,5,0,0,0.5,7,0,0,4,1,0,0,5,4,0,0,0,0.2,0,5,0,0,0,3,0,0,0,15,2,0,3,0,0,2,0.2,0,0,0,1,0.5,0,0,0,5,0,0.1,0.5,0,0,0,0,0,0.5,0.5
r2011p22,0,0,0,20,0,0,0,0.2,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,20,0,0.1,0,0.5,0,0,0,10,0,0,0,0.5,0,0,0,0,7,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2011p23,0,0,4,0,0,0,0,0,0.5,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,7,0,0,0,0,0,15,0,0,2,0.3,0,0,0,0,0,0.5,0,0.5,0.3,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2011p24,0,0,1,3,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.3,0,0,0.1,0,1,0,1,0,0.1,0,0,0,0,5,0,0,0,0,0,0,1,0,50,0,0,0,0,0,0,0,0.5,0,1.5,0,0,0,0.1,0,0,0.3,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
r2012p1,0.5,0,5,0.2,0.1,0,0,0.2,6,0,0,2,0.1,5,0,0,0,4,0,0,0.5,2,4,5,0.2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,6,0,1,0.2,0,0,8,0,0,2,1,0,0,1,2,0,0.3,0,0.5,0.2,3,0,0,0,0,0,0,0,8,2,0,4,0,0.5,0,0.5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
r2012p2,0.5,0,1,0,0,0,0,5,0,0,0,8,0,0,0,0,0,1,0,0,2,0,0.2,0.5,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0.1,0,0.1,0,2,0,0,0.5,0.5,0,0,0,0,0.2,2,0,0,0,1,0,2,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,8,0,0,0,0,0,0,0,0,0,0
r2012p3,0,0,7,0,0,0,0,0.5,0,0,0,2,0.2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0.5,0,0,0,15,0,0,0,0,0,30,0,0,2,0.2,0,0,0,0,0,2,0,3,0,1,0.2,0,0,0,0,0,0,10,0,0,0.5,0,0.5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2
r2012p4,0,0,5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,3,0,0.2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.2,0,0,0,8,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
r2012p5,0,0.5,1,1,0,0,0,0.2,1,0,4,0,0,3,0,0,0,8,0,1,3,3,3,0.5,0.5,0,5,0,0.1,0.2,0,0,0,0,4,0,0.1,0,0,0,1,0,10,0,2,0,0.5,0,5,0,0,4,2,0,0,0.5,0.5,0,5,0,2,0,0,0,0,0,0,0,0.2,0,10,0,0,1,0,0,0,1,0,5,5,0,0.1,0,0,0,0.5,0,0,0,0,0,0.3,0,0,0,0
